Brand,Name,Price,Year,Car case,Volume,Transmission,Mileage,Gear,Color
Nissan,Teana,4300000,2007,седан,3.5,вариатор,70000.0,передний привод,черный металлик
Toyota,Camry,6200000,2007,седан,2.4,механика,133558.6735723293,передний привод,серый
Lifan,Solano,1500000,2011,седан,1.6,механика,133558.6735723293,передний привод,белый
Volkswagen,Passat,1450000,1995,седан,2.0,механика,133558.6735723293,передний привод,белый
Hyundai,Accent,1600000,2001,седан,1.5,механика,133558.6735723293,передний привод,зеленый металлик
Toyota,Alphard,7000000,2009,минивэн,2.4,автомат,133558.6735723293,полный привод,черный
BMW,X5,8500000,2007,кроссовер,3.0,автомат,133558.6735723293,полный привод,черный
Toyota,Land Cruiser Prado,17500000,2014,внедорожник,2.7,автомат,147.0,полный привод,черный
Hyundai,Sonata,8500000,2015,седан,2.4,автомат,127353.0,передний привод,серый металлик
Toyota,Camry,5500000,2007,седан,2.4,автомат,133558.6735723293,передний привод,белый
Toyota,Land Cruiser Prado,26500000,2018,внедорожник,4.0,автомат,38500.0,полный привод,белый
Toyota,RAV 4,8000000,2009,кроссовер,2.5,автомат,220000.0,полный привод,серебристый металлик
Mitsubishi,Montero Sport,3800000,1998,внедорожник,3.0,автомат,133558.6735723293,задний привод,зеленый металлик
Toyota,RAV 4,14200000,2019,кроссовер,2.5,автомат,84000.0,передний привод,серый
Hyundai,Elantra,8400000,2019,седан,2.0,автомат,64000.0,передний привод,серый металлик
Toyota,Camry,7700000,2010,седан,2.5,автомат,190000.0,передний привод,белый
Mitsubishi,Pajero,6500000,2006,внедорожник,3.5,автомат,220000.0,полный привод,синий металлик
Nissan,Elgrand,4700000,2000,минивэн,3.0,автомат,250000.0,полный привод,белый металлик
Daewoo,Nexia,2000100,2012,седан,1.5,механика,235.0,передний привод,белый
Citroen,C5,4300000,2010,универсал,1.6,автомат,133558.6735723293,передний привод,черный металлик
Toyota,Camry,7000000,2010,седан,2.5,автомат,260000.0,передний привод,зеленый
Toyota,Ipsum,6000000,2004,минивэн,2.4,автомат,336.0,передний привод,белый металлик
SsangYong,Actyon,4990000,2014,кроссовер,2.0,механика,184532.0,передний привод,белый
Kia,Sorento,28000000,2021,кроссовер,2.5,вариатор,31000.0,передний привод,черный металлик
Hyundai,Tucson,7350000,2011,кроссовер,2.0,автомат,206671.0,полный привод,черный
BMW,535,9500000,2014,седан,3.0,автомат,109000.0,задний привод,черный металлик
Toyota,Camry,9500000,2014,седан,2.5,автомат,192000.0,передний привод,черный металлик
Toyota,Camry,20000000,2019,седан,3.5,автомат,48000.0,передний привод,белый
Daewoo,Nexia,2000100,2012,седан,1.5,механика,235.0,передний привод,белый
Toyota,Camry,5550000,2004,седан,2.4,автомат,267000.0,передний привод,белый
Infiniti,FX35,5500000,2004,кроссовер,3.5,автомат,308000.0,задний привод,черный
Toyota,Land Cruiser,3500000,2000,внедорожник,4.5,механика,188000.0,полный привод,белый
Kia,Rio X-Line,9200000,2020,хэтчбек,1.6,автомат,163000.0,передний привод,белый
ВАЗ (Lada),Vesta,4900000,2018,седан,1.6,механика,139000.0,передний привод,черный металлик
ВАЗ (Lada),Granta 2190 (седан),2200000,2013,седан,1.6,механика,243000.0,передний привод,белый
Toyota,Camry,7100000,2017,седан,2.5,автомат,114239.0,передний привод,черный металлик
Toyota,Camry,21500000,2021,седан,2.5,автомат,34000.0,передний привод,белый металлик
Lexus,ES 330,6000000,2006,седан,3.3,автомат,145007.0,передний привод,серый металлик
Volkswagen,Golf,1000000,1994,хэтчбек,1.8,механика,102500.0,передний привод,синий
Toyota,Highlander,13900000,2011,кроссовер,3.5,автомат,197000.0,полный привод,черный
Toyota,Camry,11800000,2016,седан,2.5,автомат,107000.0,передний привод,черный металлик
Hyundai,Santa Fe,6500000,2006,кроссовер,2.7,автомат,218000.0,полный привод,серебристый металлик
Renault,Sandero,3800000,2015,хэтчбек,1.6,механика,180000.0,передний привод,вишня
ВАЗ (Lada),2115 (седан),1150000,2004,седан,1.5,механика,373000.0,передний привод,серый металлик
Lexus,ES 330,5800000,2004,седан,3.3,автомат,334464.0,передний привод,зеленый металлик
Toyota,Camry,1500000,1996,седан,2.2,механика,400000.0,передний привод,белый
Mitsubishi,Outlander,11500000,2022,кроссовер,2.0,вариатор,1800.0,передний привод,белый
ГАЗ,ГАЗель,3500000,2009,пикап,2.9,механика,133558.6735723293,задний привод,белый
Toyota,Hilux,19000000,2021,пикап,2.7,механика,21000.0,полный привод,белый
Nissan,Teana,8400000,2015,седан,2.5,вариатор,108000.0,передний привод,черный
Toyota,Carina E,1750000,1996,лифтбек,1.8,механика,380000.0,передний привод,серый
Hyundai,Accent,5950000,2015,седан,1.6,автомат,133558.6735723293,передний привод,белый металлик
Hyundai,Elantra,4800000,2014,седан,1.8,автомат,135000.0,передний привод,синий металлик
Toyota,Camry,7400000,2010,седан,2.5,автомат,133558.6735723293,передний привод,серебристый металлик
Toyota,Camry,9500000,2013,седан,2.5,автомат,133558.6735723293,передний привод,черный
